comuna|fraccion|radio|manzana|nombre
8|1|2|4|NULL
8|2|4|4|NULL
8|3|1|4|NULL
8|4|2|4|NULL
8|5|2|4|NULL
8|8|3|4|NULL
8|9|2|4|NULL
8|12|2|4|NULL
8|13|1|4|NULL
8|14|3|4|NULL
8|16|3|4|NULL
9|1|7|4|NULL
9|2|3|4|NULL
9|3|4|4|NULL
9|4|2|4|NULL
9|5|1|4|NULL
9|6|2|4|NULL
9|7|2|4|NULL
9|8|3|4|NULL
9|9|2|4|NULL
9|10|5|4|NULL
9|11|1|4|NULL
9|12|1|4|NULL
9|13|2|4|NULL
9|14|1|4|NULL
9|15|1|4|NULL
9|16|2|4|NULL
10|1|1|4|NULL
10|2|1|4|NULL
10|3|2|4|NULL
10|4|1|4|NULL
10|5|1|4|NULL
10|6|2|4|NULL
10|7|2|4|NULL
10|8|1|4|NULL
10|9|3|4|NULL
10|10|1|4|NULL
10|11|2|4|NULL
10|12|2|4|NULL
10|13|1|4|NULL
10|14|2|4|NULL
10|15|1|4|NULL
10|16|1|4|NULL
10|17|3|4|NULL
10|18|4|4|NULL
10|19|3|4|NULL
11|1|1|4|NULL
11|2|2|4|NULL
11|3|2|4|NULL
11|4|3|4|NULL
11|6|5|4|NULL
11|7|1|4|NULL
11|8|2|4|NULL
11|9|4|4|NULL
11|10|2|4|NULL
11|11|2|4|NULL
11|12|1|4|NULL
11|13|1|4|NULL
11|14|1|4|NULL
11|15|3|4|NULL
11|16|3|4|NULL
11|17|1|4|NULL
11|18|2|4|NULL
11|19|1|4|NULL
11|20|2|4|NULL
11|21|3|4|NULL
11|22|3|4|NULL
12|1|4|4|NULL
12|3|2|4|NULL
12|4|5|4|NULL
12|5|5|4|NULL
12|6|1|4|NULL
12|7|1|4|NULL
12|8|1|4|NULL
12|9|1|4|NULL
12|10|3|4|NULL
12|11|2|4|NULL
12|13|1|4|NULL
12|14|2|4|NULL
12|15|4|4|NULL
12|16|2|4|NULL
12|17|2|4|NULL
12|18|2|4|NULL
12|19|1|4|NULL
12|20|4|4|NULL
12|22|1|4|NULL
13|2|2|4|NULL
13|3|2|4|NULL
13|4|2|4|NULL
13|5|2|4|NULL
13|6|4|4|NULL
13|7|2|4|NULL
13|8|4|4|NULL
13|9|1|4|NULL
13|11|1|4|NULL
13|12|1|4|NULL
13|13|2|4|NULL
13|14|2|4|NULL
13|15|3|4|NULL
13|16|2|4|NULL
13|17|3|4|NULL
13|18|2|4|NULL
13|19|1|4|NULL
13|20|4|4|NULL
13|21|4|4|NULL
13|22|2|4|NULL
13|23|1|4|NULL
13|24|3|4|NULL
13|25|1|4|NULL
13|26|2|4|NULL
13|28|3|4|NULL
13|29|3|4|NULL
14|1|3|4|NULL
14|2|8|4|NULL
14|3|2|4|NULL
14|4|2|4|NULL
14|5|3|4|NULL
14|7|4|4|NULL
14|9|2|4|NULL
14|10|2|4|NULL
14|12|6|4|NULL
14|13|2|4|NULL
14|14|5|4|NULL
14|15|5|4|NULL
14|16|6|4|NULL
14|17|2|4|NULL
14|18|4|4|NULL
14|19|4|4|NULL
14|20|4|4|NULL
14|21|3|4|NULL
14|22|2|4|NULL
14|23|1|4|NULL
14|24|3|4|NULL
14|25|3|4|NULL
14|26|6|4|NULL
14|27|6|4|NULL
14|28|11|4|NULL
14|29|2|4|NULL
14|30|4|4|NULL
14|31|1|4|NULL
15|1|1|4|NULL
15|2|2|4|NULL
15|3|1|4|NULL
15|4|3|4|NULL
15|5|1|4|NULL
15|6|1|4|NULL
15|7|1|4|NULL
15|8|2|4|NULL
15|10|3|4|NULL
15|12|6|4|NULL
15|13|4|4|NULL
15|14|9|4|NULL
15|15|7|4|NULL
15|16|2|4|NULL
15|17|3|4|NULL
15|18|2|4|NULL
15|19|3|4|NULL
15|20|8|4|NULL
15|21|3|4|NULL
4|27|1|4|NULL
8|18|6|4|NULL
8|15|11|4|NULL
2|12|7|4|NULL
6|16|12|4|NULL
7|22|14|4|NULL
4|6|12|4|NULL
12|2|9|4|NULL
12|12|9|4|NULL
12|21|12|4|NULL
13|10|13|4|NULL
13|27|10|4|NULL
14|6|11|4|NULL
14|8|13|4|NULL
14|11|16|4|NULL
15|9|9|4|NULL
15|11|15|4|NULL
1|2|21|4|NULL
1|1|1|5|NULL
1|2|1|5|NULL
1|3|1|5|NULL
1|4|3|5|NULL
1|5|1|5|NULL
1|6|4|5|NULL
1|7|2|5|NULL
1|8|3|5|NULL
1|10|1|5|NULL
1|11|4|5|NULL
1|12|9|5|NULL
1|13|1|5|NULL
1|15|2|5|NULL
1|16|7|5|NULL
1|17|3|5|NULL
1|18|3|5|NULL
1|19|5|5|NULL
1|20|4|5|NULL
1|21|3|5|NULL
1|22|1|5|NULL
1|23|6|5|NULL
1|24|2|5|NULL
1|25|3|5|NULL
1|26|5|5|NULL
1|27|8|5|NULL
1|28|4|5|NULL
1|29|2|5|NULL
2|1|1|5|NULL
2|3|3|5|NULL
2|4|3|5|NULL
2|5|1|5|NULL
2|6|4|5|NULL
2|7|5|5|NULL
2|8|6|5|NULL
2|9|2|5|NULL
2|10|5|5|NULL
2|11|5|5|NULL
2|12|5|5|NULL
2|13|7|5|NULL
2|14|3|5|NULL
2|15|5|5|NULL
2|16|8|5|NULL
2|17|5|5|NULL
2|18|2|5|NULL
2|19|4|5|NULL
2|20|5|5|NULL
2|21|5|5|NULL
2|22|1|5|NULL
2|23|5|5|NULL
2|24|4|5|NULL
2|25|3|5|NULL
3|1|1|5|NULL
3|2|5|5|NULL
3|3|5|5|NULL
3|4|4|5|NULL
3|5|7|5|NULL
3|6|4|5|NULL
3|7|4|5|NULL
3|8|3|5|NULL
3|9|4|5|NULL
3|10|4|5|NULL
3|11|4|5|NULL
3|12|5|5|NULL
3|13|5|5|NULL
3|14|4|5|NULL
3|15|6|5|NULL
3|16|5|5|NULL
3|17|4|5|NULL
3|18|6|5|NULL
3|19|4|5|NULL
3|20|5|5|NULL
3|21|2|5|NULL
3|22|5|5|NULL
3|23|4|5|NULL
3|24|4|5|NULL
3|25|3|5|NULL
3|26|2|5|NULL
3|27|3|5|NULL
4|1|1|5|NULL
4|2|7|5|NULL
4|3|5|5|NULL
4|4|1|5|NULL
4|5|4|5|NULL
4|7|2|5|NULL
4|8|2|5|NULL
4|9|2|5|NULL
4|11|1|5|NULL
4|12|2|5|NULL
4|14|2|5|NULL
4|15|2|5|NULL
4|17|2|5|NULL
4|18|1|5|NULL
4|19|5|5|NULL
4|20|2|5|NULL
4|22|2|5|NULL
5|1|9|5|NULL
5|2|4|5|NULL
5|4|4|5|NULL
5|5|7|5|NULL
5|6|5|5|NULL
5|7|5|5|NULL
5|8|5|5|NULL
5|9|5|5|NULL
5|10|3|5|NULL
5|11|4|5|NULL
5|13|3|5|NULL
5|14|5|5|NULL
5|15|4|5|NULL
5|16|2|5|NULL
5|17|4|5|NULL
5|18|5|5|NULL
5|19|4|5|NULL
5|20|3|5|NULL
5|21|2|5|NULL
5|22|2|5|NULL
6|1|2|5|NULL
6|2|3|5|NULL
6|3|7|5|NULL
6|4|3|5|NULL
6|5|2|5|NULL
6|6|4|5|NULL
6|8|2|5|NULL
6|9|2|5|NULL
6|10|3|5|NULL
6|11|2|5|NULL
6|12|2|5|NULL
6|13|5|5|NULL
6|14|3|5|NULL
6|15|5|5|NULL
6|16|4|5|NULL
6|17|5|5|NULL
6|18|3|5|NULL
6|19|5|5|NULL
6|20|3|5|NULL
6|21|3|5|NULL
7|1|2|5|NULL
7|2|2|5|NULL
7|3|3|5|NULL
7|4|4|5|NULL
7|5|8|5|NULL
7|6|7|5|NULL
7|7|5|5|NULL
7|8|4|5|NULL
7|9|8|5|NULL
7|10|4|5|NULL
7|11|4|5|NULL
7|12|1|5|NULL
7|13|3|5|NULL
7|14|2|5|NULL
7|16|2|5|NULL
7|19|4|5|NULL
7|20|6|5|NULL
7|21|1|5|NULL
7|22|2|5|NULL
7|23|4|5|NULL
7|24|3|5|NULL
8|1|2|5|NULL
8|2|2|5|NULL
8|3|1|5|NULL
8|4|2|5|NULL
8|5|2|5|NULL
8|8|3|5|NULL
8|9|2|5|NULL
8|10|1|5|NULL
8|11|1|5|NULL
8|12|2|5|NULL
8|13|1|5|NULL
8|14|3|5|NULL
8|16|10|5|NULL
9|1|7|5|NULL
9|2|3|5|NULL
9|3|5|5|NULL
9|4|3|5|NULL
9|5|1|5|NULL
9|6|1|5|NULL
9|7|2|5|NULL
9|8|3|5|NULL
9|9|1|5|NULL
9|10|5|5|NULL
9|11|2|5|NULL
9|12|1|5|NULL
9|13|2|5|NULL
9|14|1|5|NULL
9|15|1|5|NULL
9|16|3|5|NULL
10|1|1|5|NULL
10|2|1|5|NULL
10|3|2|5|NULL
10|4|1|5|NULL
10|5|1|5|NULL
10|6|2|5|NULL
10|7|3|5|NULL
10|8|1|5|NULL
10|9|3|5|NULL
10|10|1|5|NULL
10|11|3|5|NULL
10|12|3|5|NULL
10|13|3|5|NULL
10|14|2|5|NULL
10|15|1|5|NULL
10|16|1|5|NULL
10|17|3|5|NULL
10|18|5|5|NULL
10|19|3|5|NULL
11|1|1|5|NULL
11|2|2|5|NULL
11|3|3|5|NULL
11|4|3|5|NULL
11|6|5|5|NULL
11|7|1|5|NULL
11|8|3|5|NULL
11|9|4|5|NULL
11|10|1|5|NULL
11|11|2|5|NULL
11|12|1|5|NULL
11|13|1|5|NULL
11|14|2|5|NULL
11|15|3|5|NULL
11|16|4|5|NULL
11|17|1|5|NULL
11|18|2|5|NULL
11|19|1|5|NULL
11|20|2|5|NULL
11|21|3|5|NULL
11|22|3|5|NULL
12|1|4|5|NULL
12|3|2|5|NULL
12|4|5|5|NULL
12|5|5|5|NULL
12|6|2|5|NULL
12|7|2|5|NULL
12|8|1|5|NULL
12|9|1|5|NULL
12|10|3|5|NULL
12|11|2|5|NULL
12|12|3|5|NULL
12|13|1|5|NULL
12|14|7|5|NULL
12|15|3|5|NULL
12|16|2|5|NULL
12|17|1|5|NULL
12|18|2|5|NULL
12|19|1|5|NULL
12|20|4|5|NULL
12|22|1|5|NULL
13|1|2|5|NULL
13|2|4|5|NULL
13|3|2|5|NULL
13|4|2|5|NULL
13|5|3|5|NULL
13|6|4|5|NULL
13|7|3|5|NULL
13|8|4|5|NULL
13|9|6|5|NULL
13|11|3|5|NULL
13|12|2|5|NULL
13|13|2|5|NULL
13|14|3|5|NULL
13|15|3|5|NULL
13|16|3|5|NULL
13|17|5|5|NULL
13|18|2|5|NULL
13|19|2|5|NULL
13|20|5|5|NULL
13|21|5|5|NULL
13|22|4|5|NULL
13|23|2|5|NULL
13|24|4|5|NULL
13|25|2|5|NULL
13|26|2|5|NULL
13|27|4|5|NULL
13|28|9|5|NULL
13|29|3|5|NULL
14|1|4|5|NULL
14|2|8|5|NULL
14|3|3|5|NULL
14|4|3|5|NULL
14|5|3|5|NULL
14|6|1|5|NULL
14|8|2|5|NULL
14|9|2|5|NULL
14|11|2|5|NULL
14|12|11|5|NULL
14|13|4|5|NULL
14|14|5|5|NULL
14|15|2|5|NULL
14|16|7|5|NULL
14|17|4|5|NULL
14|18|5|5|NULL
14|19|5|5|NULL
14|20|5|5|NULL
14|21|5|5|NULL
14|22|2|5|NULL
14|23|1|5|NULL
14|24|3|5|NULL
14|25|4|5|NULL
14|26|7|5|NULL
14|27|6|5|NULL
14|28|12|5|NULL
14|29|3|5|NULL
14|30|5|5|NULL
14|31|2|5|NULL
15|1|3|5|NULL
15|2|2|5|NULL
15|3|13|5|NULL
15|4|3|5|NULL
15|5|1|5|NULL
15|6|1|5|NULL
15|7|1|5|NULL
15|8|2|5|NULL
15|9|2|5|NULL
15|10|3|5|NULL
15|11|4|5|NULL
15|12|6|5|NULL
15|13|1|5|NULL
15|14|8|5|NULL
15|15|6|5|NULL
15|16|2|5|NULL
15|17|2|5|NULL
15|18|1|5|NULL
15|19|4|5|NULL
15|20|8|5|NULL
15|21|3|5|NULL
4|27|2|5|NULL
5|3|13|5|NULL
8|18|6|5|NULL
8|15|11|5|NULL
4|6|12|5|NULL
12|2|9|5|NULL
12|21|13|5|NULL
13|10|14|5|NULL
14|7|14|5|NULL
1|3|1|6|NULL
1|5|2|6|NULL
1|6|5|6|NULL
1|7|2|6|NULL
1|8|3|6|NULL
1|9|3|6|NULL
1|10|8|6|NULL
1|11|5|6|NULL
1|15|2|6|NULL
1|16|7|6|NULL
1|17|4|6|NULL
1|18|3|6|NULL
1|19|5|6|NULL
1|20|5|6|NULL
1|21|4|6|NULL
1|22|2|6|NULL
1|23|7|6|NULL
1|25|2|6|NULL
1|26|6|6|NULL
1|27|8|6|NULL
1|28|5|6|NULL
1|29|2|6|NULL
2|2|3|6|NULL
2|3|3|6|NULL
2|5|1|6|NULL
2|6|3|6|NULL
2|7|6|6|NULL
2|8|5|6|NULL
2|9|2|6|NULL
2|10|2|6|NULL
2|11|4|6|NULL
2|12|4|6|NULL
2|13|5|6|NULL
2|14|2|6|NULL
2|15|6|6|NULL
2|16|5|6|NULL
2|17|6|6|NULL
2|18|3|6|NULL
2|19|5|6|NULL
2|20|6|6|NULL
2|21|6|6|NULL
2|22|6|6|NULL
2|23|6|6|NULL
2|24|1|6|NULL
2|25|4|6|NULL
3|1|1|6|NULL
3|2|5|6|NULL
3|3|6|6|NULL
3|4|5|6|NULL
3|5|6|6|NULL
3|6|4|6|NULL
3|7|5|6|NULL
3|8|4|6|NULL
3|9|5|6|NULL
3|10|5|6|NULL
3|11|4|6|NULL
3|12|6|6|NULL
3|13|6|6|NULL
3|14|5|6|NULL
3|15|9|6|NULL
3|16|6|6|NULL
3|17|5|6|NULL
3|18|7|6|NULL
3|19|5|6|NULL
3|20|6|6|NULL
3|21|4|6|NULL
3|22|4|6|NULL
3|23|3|6|NULL
3|24|4|6|NULL
3|25|3|6|NULL
3|26|2|6|NULL
3|27|3|6|NULL
4|1|1|6|NULL
4|2|7|6|NULL
4|3|5|6|NULL
4|4|1|6|NULL
4|5|5|6|NULL
4|6|3|6|NULL
4|7|3|6|NULL
4|8|2|6|NULL
4|9|3|6|NULL
4|11|1|6|NULL
4|12|4|6|NULL
4|13|6|6|NULL
4|14|8|6|NULL
4|15|3|6|NULL
4|16|2|6|NULL
4|18|1|6|NULL
4|19|5|6|NULL
4|20|3|6|NULL
4|21|3|6|NULL
4|22|2|6|NULL
5|1|7|6|NULL
5|2|5|6|NULL
5|3|1|6|NULL
5|4|5|6|NULL
5|5|8|6|NULL
5|6|6|6|NULL
5|7|6|6|NULL
5|8|6|6|NULL
5|9|6|6|NULL
5|10|3|6|NULL
5|11|5|6|NULL
5|12|6|6|NULL
5|13|4|6|NULL
5|14|6|6|NULL
5|15|3|6|NULL
5|16|3|6|NULL
5|17|4|6|NULL
5|18|5|6|NULL
5|19|6|6|NULL
5|20|1|6|NULL
5|21|2|6|NULL
5|22|3|6|NULL
6|1|8|6|NULL
6|2|3|6|NULL
6|3|8|6|NULL
6|4|4|6|NULL
6|5|3|6|NULL
6|6|5|6|NULL
6|7|3|6|NULL
6|8|2|6|NULL
6|9|3|6|NULL
6|10|4|6|NULL
6|11|2|6|NULL
6|12|3|6|NULL
6|13|6|6|NULL
6|14|3|6|NULL
6|15|4|6|NULL
6|16|4|6|NULL
6|17|1|6|NULL
6|18|4|6|NULL
6|19|6|6|NULL
6|20|4|6|NULL
6|21|4|6|NULL
7|1|2|6|NULL
7|2|3|6|NULL
7|3|2|6|NULL
7|4|3|6|NULL
7|5|8|6|NULL
7|6|8|6|NULL
7|7|6|6|NULL
7|8|4|6|NULL
7|9|8|6|NULL
7|10|6|6|NULL
7|11|2|6|NULL
7|12|2|6|NULL
7|13|3|6|NULL
7|14|2|6|NULL
7|15|2|6|NULL
7|16|2|6|NULL
7|19|5|6|NULL
7|20|6|6|NULL
7|21|1|6|NULL
7|22|5|6|NULL
7|23|5|6|NULL
7|24|3|6|NULL
8|1|2|6|NULL
8|2|2|6|NULL
8|3|1|6|NULL
8|4|2|6|NULL
8|5|2|6|NULL
8|8|5|6|NULL
8|9|2|6|NULL
8|10|1|6|NULL
8|11|2|6|NULL
8|12|2|6|NULL
8|14|3|6|NULL
8|16|5|6|NULL
9|1|7|6|NULL
9|2|3|6|NULL
9|3|6|6|NULL
9|4|3|6|NULL
9|5|1|6|NULL
9|6|1|6|NULL
9|7|1|6|NULL
9|8|2|6|NULL
9|9|1|6|NULL
9|10|5|6|NULL
9|11|2|6|NULL
9|12|1|6|NULL
9|13|2|6|NULL
9|14|1|6|NULL
9|15|2|6|NULL
9|16|3|6|NULL
10|1|1|6|NULL
10|2|1|6|NULL
10|3|2|6|NULL
10|5|1|6|NULL
10|6|3|6|NULL
10|7|3|6|NULL
10|8|1|6|NULL
10|9|4|6|NULL
10|10|1|6|NULL
10|11|3|6|NULL
10|12|4|6|NULL
10|13|3|6|NULL
10|14|2|6|NULL
10|15|2|6|NULL
10|16|1|6|NULL
10|17|2|6|NULL
10|18|5|6|NULL
10|19|2|6|NULL
11|1|3|6|NULL
11|2|2|6|NULL
11|3|3|6|NULL
11|4|4|6|NULL
11|5|2|6|NULL
11|6|5|6|NULL
11|7|1|6|NULL
11|8|4|6|NULL
11|9|4|6|NULL
11|10|1|6|NULL
11|11|1|6|NULL
11|12|4|6|NULL
11|13|1|6|NULL
11|14|2|6|NULL
11|15|3|6|NULL
11|16|4|6|NULL
11|17|2|6|NULL
11|18|2|6|NULL
11|19|2|6|NULL
11|20|1|6|NULL
11|21|2|6|NULL
11|22|2|6|NULL
12|1|4|6|NULL
12|3|3|6|NULL
12|5|5|6|NULL
12|6|2|6|NULL
12|7|2|6|NULL
12|8|2|6|NULL
12|9|1|6|NULL
12|10|3|6|NULL
12|11|6|6|NULL
12|12|3|6|NULL
12|13|1|6|NULL
12|14|3|6|NULL
12|15|3|6|NULL
12|16|3|6|NULL
12|17|1|6|NULL
12|18|2|6|NULL
12|19|7|6|NULL
12|20|4|6|NULL
12|22|1|6|NULL
13|2|4|6|NULL
13|4|3|6|NULL
13|6|3|6|NULL
13|7|3|6|NULL
13|8|5|6|NULL
13|9|6|6|NULL
13|11|3|6|NULL
13|12|3|6|NULL
13|13|2|6|NULL
13|14|3|6|NULL
13|15|4|6|NULL
13|16|3|6|NULL
13|17|5|6|NULL
13|18|3|6|NULL
13|19|3|6|NULL
13|20|5|6|NULL
13|21|6|6|NULL
13|22|4|6|NULL
13|24|4|6|NULL
13|25|2|6|NULL
13|26|3|6|NULL
13|27|4|6|NULL
13|28|9|6|NULL
13|29|4|6|NULL
14|1|4|6|NULL
14|2|4|6|NULL
14|3|4|6|NULL
14|4|3|6|NULL
14|5|3|6|NULL
14|6|1|6|NULL
14|8|2|6|NULL
14|9|3|6|NULL
14|11|3|6|NULL
14|12|11|6|NULL
14|13|4|6|NULL
14|14|7|6|NULL
14|15|3|6|NULL
14|16|4|6|NULL
14|17|5|6|NULL
14|18|3|6|NULL
14|20|6|6|NULL
14|21|5|6|NULL
14|22|2|6|NULL
14|23|3|6|NULL
14|24|3|6|NULL
14|25|4|6|NULL
14|26|5|6|NULL
14|27|7|6|NULL
14|28|9|6|NULL
14|29|4|6|NULL
14|30|5|6|NULL
14|31|1|6|NULL
15|1|3|6|NULL
15|2|3|6|NULL
15|3|13|6|NULL
15|4|3|6|NULL
15|5|2|6|NULL
15|6|4|6|NULL
15|7|1|6|NULL
15|8|2|6|NULL
15|9|1|6|NULL
15|10|5|6|NULL
15|11|2|6|NULL
15|13|1|6|NULL
15|14|8|6|NULL
15|15|6|6|NULL
15|16|2|6|NULL
15|17|1|6|NULL
15|18|3|6|NULL
15|19|5|6|NULL
15|20|9|6|NULL
15|21|4|6|NULL
4|27|1|6|NULL
8|18|6|6|NULL
13|23|12|6|NULL
12|21|13|6|NULL
13|5|9|6|NULL
13|10|14|6|NULL
14|7|15|6|NULL
1|2|21|6|NULL
1|3|1|7|NULL
1|5|2|7|NULL
1|6|6|7|NULL
1|8|3|7|NULL
1|9|4|7|NULL
1|10|7|7|NULL
1|11|6|7|NULL
1|12|9|7|NULL
1|13|1|7|NULL
1|14|2|7|NULL
1|15|1|7|NULL
1|16|3|7|NULL
1|17|6|7|NULL
1|18|3|7|NULL
1|19|6|7|NULL
1|20|6|7|NULL
1|21|5|7|NULL
1|22|3|7|NULL
1|23|2|7|NULL
1|24|2|7|NULL
1|25|5|7|NULL
1|26|7|7|NULL
1|28|5|7|NULL
1|29|3|7|NULL
2|1|1|7|NULL
2|2|3|7|NULL
2|3|3|7|NULL
2|5|2|7|NULL
2|6|6|7|NULL
2|7|7|7|NULL
2|8|2|7|NULL
2|9|3|7|NULL
2|10|1|7|NULL
2|11|1|7|NULL
2|12|1|7|NULL
2|13|4|7|NULL
2|14|7|7|NULL
2|15|7|7|NULL
2|16|6|7|NULL
2|17|7|7|NULL
2|18|4|7|NULL
2|19|6|7|NULL
2|20|7|7|NULL
2|23|7|7|NULL
2|25|5|7|NULL
3|1|6|7|NULL
3|2|7|7|NULL
3|3|7|7|NULL
3|4|5|7|NULL
3|5|6|7|NULL
3|6|5|7|NULL
3|7|6|7|NULL
3|8|5|7|NULL
3|9|6|7|NULL
3|11|5|7|NULL
3|12|6|7|NULL
3|13|7|7|NULL
3|14|6|7|NULL
3|15|8|7|NULL
3|16|7|7|NULL
3|17|5|7|NULL
3|18|8|7|NULL
3|19|6|7|NULL
3|20|7|7|NULL
3|21|5|7|NULL
3|22|6|7|NULL
3|23|6|7|NULL
3|24|2|7|NULL
3|25|4|7|NULL
3|26|3|7|NULL
3|27|3|7|NULL
4|1|1|7|NULL
4|2|10|7|NULL
4|3|5|7|NULL
4|4|1|7|NULL
4|5|6|7|NULL
4|6|7|7|NULL
4|7|4|7|NULL
4|8|2|7|NULL
4|9|3|7|NULL
4|11|1|7|NULL
4|12|3|7|NULL
4|13|6|7|NULL
4|14|7|7|NULL
4|15|3|7|NULL
4|16|2|7|NULL
4|17|2|7|NULL
4|18|1|7|NULL
4|20|3|7|NULL
4|21|3|7|NULL
4|22|2|7|NULL
4|23|1|7|NULL
5|1|5|7|NULL
5|2|6|7|NULL
5|3|6|7|NULL
5|4|6|7|NULL
5|5|5|7|NULL
5|6|7|7|NULL
5|7|7|7|NULL
5|8|7|7|NULL
5|9|7|7|NULL
5|10|4|7|NULL
5|11|6|7|NULL
5|12|1|7|NULL
5|13|4|7|NULL
5|14|7|7|NULL
5|15|7|7|NULL
5|16|4|7|NULL
5|17|3|7|NULL
5|18|6|7|NULL
5|19|6|7|NULL
5|20|1|7|NULL
5|22|3|7|NULL
6|1|8|7|NULL
6|2|2|7|NULL
6|3|7|7|NULL
6|4|4|7|NULL
6|5|3|7|NULL
6|6|6|7|NULL
6|7|3|7|NULL
6|8|1|7|NULL
6|9|4|7|NULL
6|10|4|7|NULL
6|11|3|7|NULL
6|12|3|7|NULL
6|14|4|7|NULL
6|15|6|7|NULL
6|16|5|7|NULL
6|17|1|7|NULL
6|18|4|7|NULL
6|19|7|7|NULL
6|20|5|7|NULL
6|21|4|7|NULL
7|1|1|7|NULL
7|2|3|7|NULL
7|3|2|7|NULL
7|4|2|7|NULL
7|5|7|7|NULL
7|6|8|7|NULL
7|7|6|7|NULL
7|8|5|7|NULL
7|9|8|7|NULL
7|10|7|7|NULL
7|11|1|7|NULL
7|12|3|7|NULL
7|13|4|7|NULL
7|14|2|7|NULL
7|16|2|7|NULL
7|18|7|7|NULL
7|19|5|7|NULL
7|20|6|7|NULL
7|21|2|7|NULL
7|22|6|7|NULL
7|23|6|7|NULL
7|24|3|7|NULL
8|1|2|7|NULL
8|2|5|7|NULL
8|3|1|7|NULL
8|4|4|7|NULL
8|5|2|7|NULL
8|8|5|7|NULL
8|9|2|7|NULL
8|10|1|7|NULL
8|11|2|7|NULL
8|12|3|7|NULL
8|14|3|7|NULL
8|15|4|7|NULL
8|16|6|7|NULL
9|1|7|7|NULL
9|2|3|7|NULL
9|3|6|7|NULL
9|4|3|7|NULL
9|5|3|7|NULL
9|6|1|7|NULL
9|7|1|7|NULL
9|8|2|7|NULL
9|9|1|7|NULL
9|10|5|7|NULL
9|11|2|7|NULL
9|12|1|7|NULL
9|13|2|7|NULL
9|14|1|7|NULL
9|15|2|7|NULL
9|16|4|7|NULL
10|1|1|7|NULL
10|2|1|7|NULL
10|3|2|7|NULL
10|4|1|7|NULL
10|5|2|7|NULL
10|6|3|7|NULL
10|7|3|7|NULL
10|8|1|7|NULL
10|9|4|7|NULL
10|10|2|7|NULL
10|11|3|7|NULL
10|12|4|7|NULL
10|13|2|7|NULL
10|14|2|7|NULL
10|15|2|7|NULL
10|16|1|7|NULL
10|17|1|7|NULL
10|18|7|7|NULL
10|19|2|7|NULL
11|1|1|7|NULL
11|2|1|7|NULL
11|3|3|7|NULL
11|4|4|7|NULL
11|5|2|7|NULL
11|6|4|7|NULL
11|7|1|7|NULL
11|8|4|7|NULL
11|9|4|7|NULL
11|10|2|7|NULL
11|11|1|7|NULL
11|12|2|7|NULL
11|13|2|7|NULL
11|14|2|7|NULL
11|15|3|7|NULL
11|16|5|7|NULL
11|17|2|7|NULL
11|18|5|7|NULL
11|19|2|7|NULL
11|20|1|7|NULL
11|21|2|7|NULL
11|22|2|7|NULL
12|1|5|7|NULL
12|2|1|7|NULL
12|3|3|7|NULL
12|4|7|7|NULL
12|5|5|7|NULL
12|6|2|7|NULL
12|7|2|7|NULL
12|8|2|7|NULL
12|10|4|7|NULL
12|11|8|7|NULL
12|12|4|7|NULL
12|13|2|7|NULL
12|14|4|7|NULL
12|15|2|7|NULL
12|17|1|7|NULL
12|18|2|7|NULL
12|19|7|7|NULL
12|20|4|7|NULL
12|21|4|7|NULL
12|22|1|7|NULL
13|1|3|7|NULL
13|2|5|7|NULL
13|4|3|7|NULL
13|6|3|7|NULL
13|7|3|7|NULL
13|8|4|7|NULL
13|9|7|7|NULL
13|10|3|7|NULL
13|11|3|7|NULL
13|12|3|7|NULL
13|13|3|7|NULL
13|14|4|7|NULL
13|15|5|7|NULL
13|16|4|7|NULL
13|17|6|7|NULL
13|18|3|7|NULL
13|19|4|7|NULL
13|20|6|7|NULL
13|21|7|7|NULL
13|22|4|7|NULL
13|23|3|7|NULL
13|25|2|7|NULL
13|26|3|7|NULL
13|27|5|7|NULL
13|28|10|7|NULL
13|29|5|7|NULL
14|1|3|7|NULL
14|2|5|7|NULL
14|3|5|7|NULL
14|4|3|7|NULL
14|5|6|7|NULL
14|6|1|7|NULL
14|7|5|7|NULL
14|8|3|7|NULL
14|9|4|7|NULL
14|10|1|7|NULL
14|11|5|7|NULL
14|12|6|7|NULL
14|13|3|7|NULL
14|14|7|7|NULL
14|15|4|7|NULL
14|17|6|7|NULL
14|18|2|7|NULL
14|20|7|7|NULL
14|21|5|7|NULL
14|22|3|7|NULL
14|23|3|7|NULL
14|24|4|7|NULL
14|25|4|7|NULL
14|26|4|7|NULL
14|27|7|7|NULL
14|28|5|7|NULL
14|29|5|7|NULL
14|30|6|7|NULL
14|31|1|7|NULL
15|1|7|7|NULL
15|2|4|7|NULL
15|3|5|7|NULL
15|4|3|7|NULL
15|5|2|7|NULL
15|6|3|7|NULL
15|7|1|7|NULL
15|8|4|7|NULL
15|9|1|7|NULL
15|10|6|7|NULL
15|11|1|7|NULL
15|13|1|7|NULL
15|14|1|7|NULL
15|15|6|7|NULL
15|16|3|7|NULL
15|17|2|7|NULL
15|18|3|7|NULL
15|19|6|7|NULL
15|20|11|7|NULL
15|21|4|7|NULL
4|27|3|7|NULL
8|18|6|7|NULL
3|10|9|7|NULL
6|13|10|7|NULL
12|9|8|7|NULL
12|16|15|7|NULL
13|5|10|7|NULL
1|2|21|7|NULL
4|25|5|7|NULL
1|3|17|8|NULL
1|4|3|8|NULL
1|5|2|8|NULL
