muestra|Comuna|Fraccion|Radio|Manzana|relevamiento
10026|11|10|7|23|Listado
10017|11|11|2|23|Locales
10043|11|11|2|23|Listado
10017|11|12|10|23|Listado
10043|11|12|10|23|Listado
10024|11|13|8|23|Listado
10050|11|13|8|23|Listado
10017|11|14|5|23|Locales
10043|11|14|5|23|Locales
10009|11|15|6|23|Listado
10043|11|15|6|23|Locales
10017|11|16|8|23|Listado
10043|11|16|8|23|Locales
10017|11|17|5|23|Locales
10043|11|17|5|23|Locales
10024|11|18|4|23|Listado
10050|11|18|4|23|Locales
10009|11|19|8|23|Locales
10043|11|19|8|23|Locales
10024|11|20|9|23|Locales
10050|11|20|9|23|Locales
10024|11|21|11|23|Locales
10050|11|21|11|23|Locales
10050|11|22|8|23|Listado
10024|11|22|8|23|Locales
10017|12|1|6|23|Locales
10043|12|1|6|23|Listado
10017|12|2|4|23|Locales
10043|12|2|4|23|Locales
10024|12|3|5|23|Listado
10050|12|3|5|23|Listado
10010|12|4|5|23|Listado
10043|12|4|5|23|Listado
10027|12|5|2|23|Listado
10017|12|6|2|23|Listado
10043|12|6|2|23|Locales
10024|12|7|3|23|Listado
10050|12|7|3|23|Locales
10024|12|8|3|23|Listado
10050|12|8|3|23|Listado
10017|12|9|7|23|Listado
10039|12|9|7|23|Listado
10017|12|10|2|23|Listado
10043|12|10|2|23|Listado
10026|12|11|8|23|Locales
10030|12|11|8|23|Locales
10017|12|12|8|23|Listado
10046|12|12|8|23|Listado
10026|12|15|9|23|Listado
10024|12|16|3|23|Locales
10050|12|16|3|23|Locales
10017|12|17|4|23|Listado
10046|12|17|4|23|Locales
10017|12|18|4|23|Listado
10046|12|18|4|23|Locales
10024|12|19|4|23|Listado
10050|12|19|4|23|Listado
10024|12|20|1|23|Locales
10050|12|20|1|23|Locales
10017|12|21|5|23|Locales
10046|12|21|5|23|Locales
10026|12|22|5|23|Locales
10030|12|22|5|23|Locales
10009|13|1|10|23|Listado
10046|13|1|10|23|Listado
10017|13|2|2|23|Locales
10046|13|2|2|23|Listado
10017|13|3|1|23|Locales
10039|13|3|1|23|Locales
10017|13|4|9|23|Listado
10046|13|4|9|23|Locales
10026|13|5|8|23|Locales
10028|13|5|8|23|Listado
10024|13|10|6|23|Locales
10050|13|10|6|23|Locales
10017|13|11|2|23|Listado
10046|13|11|2|23|Listado
10024|13|13|6|23|Listado
10050|13|13|6|23|Listado
10027|13|18|7|23|Listado
10030|13|19|7|23|Locales
10017|13|24|6|23|Listado
10046|13|24|6|23|Locales
10017|13|25|8|23|Locales
10046|13|25|8|23|Locales
10024|13|29|8|23|Listado
10050|13|29|8|23|Listado
10017|14|4|9|23|Listado
10046|14|4|9|23|Locales
10017|14|5|2|23|Listado
10046|14|5|2|23|Locales
10024|14|6|10|23|Listado
10050|14|6|10|23|Locales
10024|14|7|7|23|Listado
10050|14|7|7|23|Locales
10013|14|8|7|23|Locales
10046|14|8|7|23|Locales
10017|14|9|9|23|Listado
10039|14|9|9|23|Listado
10024|14|10|2|23|Locales
10050|14|10|2|23|Locales
10017|14|11|12|23|Locales
10046|14|11|12|23|Locales
10017|14|13|6|23|Listado
10046|14|13|6|23|Listado
10017|14|21|11|23|Locales
10046|14|21|11|23|Listado
10017|14|31|10|23|Listado
10039|14|31|10|23|Locales
10024|15|1|7|23|Listado
10050|15|1|7|23|Locales
10024|15|2|1|23|Listado
10050|15|2|1|23|Locales
10017|15|3|5|23|Listado
10046|15|3|5|23|Listado
10024|15|4|8|23|Locales
10050|15|4|8|23|Listado
10017|15|6|6|23|Locales
10046|15|6|6|23|Listado
10017|15|7|4|23|Locales
10039|15|7|4|23|Locales
10030|15|8|3|23|Locales
10017|15|9|2|23|Listado
10039|15|9|2|23|Locales
10017|15|10|3|23|Listado
10034|15|10|3|23|Listado
10026|15|11|6|23|Locales
10030|15|11|6|23|Locales
10017|15|12|1|23|Locales
10035|15|12|1|23|Locales
10024|15|14|3|23|Listado
10050|15|14|3|23|Listado
10017|15|15|2|23|Locales
10039|15|15|2|23|Locales
10017|15|16|10|23|Locales
10026|15|16|10|23|Listado
10039|15|16|10|23|Listado
10024|15|17|5|23|Locales
10050|15|17|5|23|Listado
10028|15|20|10|23|Listado
10017|5|16|12|23|Listado
10037|5|16|12|23|Listado
10029|8|18|2|23|Locales
10040|8|18|2|23|Locales
10017|14|22|11|23|Listado
10046|14|22|11|23|Locales
10026|1|2|21|23|Locales
10036|1|1|1|24|Locales
10017|1|7|13|24|Locales
10047|1|7|13|24|Locales
10017|1|9|12|24|Locales
10035|1|9|12|24|Locales
10014|1|13|1|24|Locales
10049|1|13|1|24|Locales
10017|1|14|1|24|Listado
10032|1|14|1|24|Locales
10039|1|14|1|24|Listado
10017|1|15|3|24|Listado
10047|1|15|3|24|Locales
10024|1|16|12|24|Locales
10017|1|22|9|24|Locales
10039|1|22|9|24|Listado
10017|1|24|3|24|Locales
10039|1|24|3|24|Locales
10024|1|27|6|24|Locales
10030|1|28|8|24|Locales
10024|2|1|1|24|Locales
10049|2|1|1|24|Locales
10017|2|2|3|24|Listado
10042|2|2|3|24|Listado
10027|3|9|10|24|Locales
10030|3|26|8|24|Locales
10049|3|26|8|24|Locales
10030|3|27|7|24|Listado
10017|4|2|10|24|Listado
10045|4|2|10|24|Listado
10028|4|3|1|24|Listado
10024|4|4|4|24|Listado
10017|4|5|7|24|Locales
10039|4|5|7|24|Locales
10030|4|6|4|24|Locales
10017|4|7|9|24|Locales
10039|4|7|9|24|Listado
10017|4|8|8|24|Listado
10045|4|8|8|24|Locales
10019|4|9|1|24|Listado
10017|4|11|2|24|Listado
10045|4|11|2|24|Listado
10024|4|13|11|24|Listado
10019|4|15|10|24|Locales
10017|4|16|8|24|Locales
10045|4|16|8|24|Listado
10010|4|17|1|24|Locales
10045|4|17|1|24|Locales
10024|4|19|7|24|Locales
10019|4|20|6|24|Listado
10017|4|21|6|24|Listado
10039|4|21|6|24|Locales
10017|4|22|8|24|Listado
10039|4|22|8|24|Locales
10045|4|22|8|24|Locales
10017|4|23|2|24|Locales
10035|4|23|2|24|Locales
10030|5|16|8|24|Locales
10021|5|17|11|24|Listado
10049|5|17|11|24|Listado
10030|5|20|7|24|Locales
10049|5|21|9|24|Locales
10024|5|21|9|24|Listado
10019|5|22|6|24|Locales
10049|5|22|6|24|Listado
10017|6|1|1|24|Locales
10038|6|1|1|24|Listado
10030|6|2|1|24|Locales
10017|6|3|10|24|Locales
10038|6|3|10|24|Locales
10017|6|4|8|24|Locales
10032|6|4|8|24|Listado
10030|6|21|10|24|Listado
10024|7|1|9|24|Listado
10024|7|2|7|24|Listado
10017|7|3|6|24|Locales
10046|7|3|6|24|Listado
10017|7|4|10|24|Locales
10046|7|4|10|24|Listado
10028|7|5|2|24|Locales
10017|7|7|9|24|Locales
10046|7|7|9|24|Locales
10017|7|12|6|24|Locales
10046|7|12|6|24|Listado
10036|7|13|9|24|Locales
10011|7|14|4|24|Listado
10046|7|14|4|24|Listado
10017|7|15|1|24|Locales
10039|7|15|1|24|Locales
10009|7|16|3|24|Locales
10047|7|16|3|24|Locales
10045|7|17|6|24|Listado
10027|7|20|5|24|Listado
10017|7|21|7|24|Listado
10047|7|21|7|24|Listado
10017|7|22|4|24|Locales
10035|7|22|4|24|Listado
10017|7|23|9|24|Locales
10047|7|23|9|24|Listado
10030|7|24|6|24|Listado
10024|8|1|2|24|Locales
10024|8|2|9|24|Locales
10017|8|3|3|24|Listado
10046|8|3|3|24|Listado
10011|8|4|7|24|Locales
10046|8|4|7|24|Listado
10024|8|5|7|24|Listado
10030|8|6|6|24|Locales
10017|8|8|4|24|Listado
10039|8|8|4|24|Listado
10030|8|9|4|24|Locales
10024|8|12|5|24|Locales
10017|8|13|3|24|Locales
10046|8|13|3|24|Listado
10050|9|2|11|24|Listado
10024|9|2|11|24|Locales
10024|9|3|1|24|Listado
10034|9|3|1|24|Locales
10030|9|4|1|24|Listado
10017|9|5|9|24|Locales
10046|9|5|9|24|Listado
10017|9|6|8|24|Locales
10034|9|6|8|24|Locales
10024|9|7|2|24|Locales
10050|9|7|2|24|Listado
10024|9|8|3|24|Listado
10050|9|8|3|24|Listado
10030|9|9|7|24|Locales
10028|9|10|6|24|Locales
10011|9|11|3|24|Locales
10043|9|11|3|24|Locales
10028|9|12|3|24|Locales
10027|9|13|1|24|Locales
10050|9|14|2|24|Locales
10024|9|14|2|24|Locales
10010|9|15|1|24|Locales
10043|9|15|1|24|Locales
10013|9|16|7|24|Locales
10043|9|16|7|24|Locales
10024|10|1|6|24|Listado
10050|10|1|6|24|Locales
10046|10|2|4|24|Locales
10009|10|3|4|24|Locales
10043|10|3|4|24|Locales
10024|10|4|3|24|Listado
10050|10|4|3|24|Listado
10017|10|5|2|24|Listado
10043|10|5|2|24|Locales
10013|10|6|5|24|Locales
10043|10|6|5|24|Locales
10030|10|7|5|24|Locales
10017|10|8|4|24|Listado
10043|10|8|4|24|Listado
10030|10|9|1|24|Locales
10009|10|10|4|24|Listado
10043|10|10|4|24|Locales
10050|10|11|8|24|Listado
10024|10|11|8|24|Listado
10010|10|12|9|24|Listado
10043|10|12|9|24|Locales
10030|10|13|6|24|Locales
10030|10|14|5|24|Listado
10024|10|15|5|24|Listado
10050|10|15|5|24|Listado
10024|10|17|6|24|Locales
10050|10|17|6|24|Locales
10024|10|18|1|24|Listado
10050|10|18|1|24|Locales
10017|10|19|9|24|Locales
10043|10|19|9|24|Listado
10030|11|1|5|24|Locales
10010|11|2|1|24|Listado
10043|11|2|1|24|Locales
10024|11|3|1|24|Locales
10050|11|3|1|24|Listado
10017|11|4|3|24|Locales
10039|11|4|3|24|Locales
10017|11|5|5|24|Listado
10043|11|5|5|24|Listado
10017|11|6|4|24|Locales
10043|11|6|4|24|Locales
10017|11|7|4|24|Locales
10043|11|7|4|24|Locales
10030|11|8|6|24|Listado
10017|11|9|2|24|Locales
10043|11|9|2|24|Locales
10024|11|10|5|24|Locales
10050|11|10|5|24|Locales
10030|11|11|6|24|Locales
10009|11|12|7|24|Listado
10043|11|12|7|24|Listado
10017|11|13|9|24|Listado
10043|11|13|9|24|Listado
10017|11|14|5|24|Locales
10043|11|14|5|24|Locales
10009|11|15|6|24|Listado
10043|11|15|6|24|Locales
10017|11|16|10|24|Listado
10034|11|16|10|24|Listado
10027|11|17|4|24|Listado
10017|11|18|5|24|Locales
10043|11|18|5|24|Listado
10009|11|19|8|24|Locales
10043|11|19|8|24|Locales
10024|11|20|9|24|Locales
10050|11|20|9|24|Locales
10024|11|21|8|24|Listado
10050|11|21|8|24|Locales
10024|11|22|8|24|Listado
10050|11|22|8|24|Locales
10017|12|1|6|24|Locales
10043|12|1|6|24|Listado
10017|12|2|4|24|Listado
10043|12|2|4|24|Locales
10024|12|3|6|24|Listado
10050|12|3|6|24|Listado
10010|12|4|5|24|Locales
10043|12|4|5|24|Listado
10027|12|5|2|24|Locales
10017|12|6|2|24|Listado
10043|12|6|2|24|Locales
10017|12|7|4|24|Locales
10043|12|7|4|24|Listado
10017|12|8|4|24|Listado
10039|12|8|4|24|Listado
10017|12|9|7|24|Locales
10039|12|9|7|24|Listado
10017|12|10|2|24|Locales
10043|12|10|2|24|Locales
10026|12|11|9|24|Listado
10017|12|12|8|24|Locales
10046|12|12|8|24|Locales
10017|12|15|10|24|Locales
10046|12|15|10|24|Locales
10017|12|16|5|24|Listado
10046|12|16|5|24|Listado
10017|12|17|4|24|Listado
10046|12|17|4|24|Locales
10027|12|18|6|24|Listado
10024|12|19|4|24|Listado
10050|12|19|4|24|Locales
10024|12|20|1|24|Listado
10050|12|20|1|24|Listado
10024|12|21|4|24|Locales
10050|12|21|4|24|Listado
10017|12|22|4|24|Locales
10046|12|22|4|24|Locales
10024|13|1|3|24|Locales
10050|13|1|3|24|Locales
10017|13|2|2|24|Locales
10046|13|2|2|24|Locales
10017|13|3|1|24|Locales
10039|13|3|1|24|Locales
10017|13|4|9|24|Listado
10046|13|4|9|24|Locales
10026|13|5|8|24|Listado
10028|13|5|8|24|Locales
10024|13|10|6|24|Locales
10050|13|10|6|24|Locales
10017|13|11|2|24|Locales
10046|13|11|2|24|Listado
10017|13|12|5|24|Listado
10046|13|12|5|24|Locales
10017|13|18|5|24|Listado
10046|13|18|5|24|Listado
10030|13|19|7|24|Listado
10017|13|24|6|24|Locales
10046|13|24|6|24|Locales
10017|13|25|8|24|Listado
10046|13|25|8|24|Listado
10024|13|29|8|24|Listado
10050|13|29|8|24|Locales
10017|14|4|10|24|Listado
10039|14|4|10|24|Locales
10017|14|6|9|24|Listado
10046|14|6|9|24|Locales
10024|14|7|7|24|Listado
10050|14|7|7|24|Listado
10017|14|9|9|24|Listado
10039|14|9|9|24|Locales
10017|14|11|12|24|Listado
10046|14|11|12|24|Listado
10026|14|13|7|24|Locales
10017|14|21|11|24|Locales
10046|14|21|11|24|Locales
10027|14|22|7|24|Locales
10024|15|1|7|24|Locales
10050|15|1|7|24|Listado
10024|15|2|1|24|Locales
10050|15|2|1|24|Locales
10024|15|3|13|24|Listado
10050|15|3|13|24|Locales
10024|15|4|8|24|Locales
10050|15|4|8|24|Locales
10030|15|5|7|24|Locales
10017|15|6|6|24|Locales
10046|15|6|6|24|Locales
10017|15|7|4|24|Locales
10039|15|7|4|24|Listado
10030|15|8|3|24|Locales
10017|15|9|2|24|Listado
10039|15|9|2|24|Locales
10017|15|10|3|24|Listado
10034|15|10|3|24|Locales
10026|15|11|6|24|Locales
10030|15|11|6|24|Listado
10027|15|12|5|24|Locales
10030|15|14|4|24|Locales
10017|15|16|10|24|Listado
10026|15|16|10|24|Listado
10039|15|16|10|24|Listado
10024|15|17|5|24|Locales
10050|15|17|5|24|Locales
10024|15|20|11|24|Locales
10050|15|20|11|24|Locales
10029|8|18|2|24|Locales
10040|8|18|2|24|Locales
10024|6|16|14|24|Listado
10049|6|16|14|24|Listado
10017|10|16|10|24|Listado
10043|10|16|10|24|Locales
10017|13|13|15|24|Locales
10046|13|13|15|24|Locales
10026|1|2|21|24|Locales
10036|1|1|1|25|Locales
10014|1|7|4|25|Locales
10049|1|7|4|25|Listado
10014|1|9|10|25|Locales
10047|1|9|10|25|Listado
10017|1|13|2|25|Locales
10027|1|13|2|25|Listado
10017|1|14|1|25|Listado
10032|1|14|1|25|Locales
10039|1|14|1|25|Listado
10024|1|22|8|25|Listado
10017|1|24|7|25|Listado
10039|1|24|7|25|Locales
10024|1|27|6|25|Listado
10030|1|28|8|25|Listado
10030|3|9|9|25|Listado
10024|3|26|9|25|Locales
10030|3|27|7|25|Listado
10017|4|2|10|25|Locales
10045|4|2|10|25|Locales
10028|4|3|1|25|Listado
10024|4|4|4|25|Listado
10017|4|5|7|25|Listado
10039|4|5|7|25|Locales
10030|4|6|4|25|Listado
10024|4|7|8|25|Locales
10028|4|8|9|25|Listado
10019|4|9|1|25|Locales
10010|4|11|4|25|Locales
10045|4|11|4|25|Listado
10017|4|12|2|25|Locales
10039|4|12|2|25|Listado
10017|4|13|10|25|Listado
10045|4|13|10|25|Locales
10019|4|15|10|25|Locales
10017|4|16|8|25|Listado
10045|4|16|8|25|Locales
10027|4|19|6|25|Locales
10019|4|20|6|25|Listado
10017|4|21|6|25|Locales
10039|4|21|6|25|Locales
10017|4|22|8|25|Listado
10039|4|22|8|25|Locales
10045|4|22|8|25|Locales
10021|5|17|11|25|Listado
10049|5|17|11|25|Listado
10024|5|20|8|25|Locales
10049|5|20|8|25|Locales
10049|5|21|9|25|Listado
10024|5|21|9|25|Locales
10019|5|22|6|25|Locales
10049|5|22|6|25|Locales
10017|6|1|10|25|Locales
10038|6|1|10|25|Locales
10030|6|2|1|25|Locales
10017|6|3|10|25|Listado
10038|6|3|10|25|Locales
10017|6|4|8|25|Listado
10032|6|4|8|25|Listado
10024|6|7|6|25|Locales
10049|6|7|6|25|Locales
10017|6|16|9|25|Locales
10035|6|16|9|25|Locales
10017|6|21|9|25|Locales
10046|6|21|9|25|Listado
10024|7|1|9|25|Listado
10024|7|2|7|25|Locales
10009|7|3|5|25|Locales
10046|7|3|5|25|Locales
10017|7|4|10|25|Locales
10046|7|4|10|25|Locales
10017|7|7|9|25|Listado
10046|7|7|9|25|Locales
10009|7|12|7|25|Locales
10034|7|12|7|25|Locales
10036|7|13|9|25|Locales
10011|7|14|4|25|Locales
10046|7|14|4|25|Listado
10017|7|15|1|25|Listado
10039|7|15|1|25|Listado
10009|7|16|3|25|Locales
10047|7|16|3|25|Locales
10045|7|17|6|25|Listado
10024|7|20|6|25|Listado
10017|7|21|7|25|Listado
10047|7|21|7|25|Listado
10017|7|22|4|25|Listado
10035|7|22|4|25|Listado
10017|7|23|9|25|Locales
10047|7|23|9|25|Listado
10017|7|24|5|25|Listado
10049|7|24|5|25|Listado
10024|8|1|2|25|Locales
10024|8|2|9|25|Listado
10017|8|3|3|25|Listado
10046|8|3|3|25|Listado
10017|8|4|6|25|Locales
10035|8|4|6|25|Listado
10024|8|5|7|25|Listado
10030|8|6|6|25|Listado
10017|8|8|4|25|Locales
10039|8|8|4|25|Locales
10030|8|9|4|25|Locales
10027|8|12|4|25|Listado
10017|8|13|3|25|Listado
10046|8|13|3|25|Locales
10024|9|2|11|25|Listado
10050|9|2|11|25|Locales
10024|9|3|1|25|Listado
10034|9|3|1|25|Locales
10030|9|4|1|25|Listado
10028|9|5|10|25|Locales
10024|9|7|3|25|Listado
10050|9|7|3|25|Locales
10024|9|8|3|25|Listado
10050|9|8|3|25|Locales
10030|9|9|7|25|Locales
10028|9|10|6|25|Listado
10028|9|11|9|25|Listado
10028|9|12|3|25|Listado
10027|9|13|1|25|Locales
10024|9|14|2|25|Locales
10050|9|14|2|25|Listado
10010|9|15|1|25|Locales
10043|9|15|1|25|Locales
10017|9|16|6|25|Locales
10043|9|16|6|25|Locales
10024|10|1|7|25|Listado
10050|10|1|7|25|Locales
10046|10|2|4|25|Locales
10009|10|3|4|25|Locales
10043|10|3|4|25|Locales
10024|10|4|3|25|Listado
10050|10|4|3|25|Listado
10024|10|5|1|25|Listado
10050|10|5|1|25|Locales
10013|10|6|5|25|Listado
10043|10|6|5|25|Listado
10030|10|7|5|25|Locales
10017|10|8|4|25|Listado
10043|10|8|4|25|Locales
10030|10|9|7|25|Listado
10009|10|10|4|25|Listado
10043|10|10|4|25|Locales
10024|10|11|8|25|Listado
10050|10|11|8|25|Locales
10028|10|12|8|25|Locales
10030|10|13|6|25|Locales
10030|10|14|5|25|Listado
10024|10|15|5|25|Locales
10050|10|15|5|25|Locales
10024|10|17|6|25|Locales
10050|10|17|6|25|Listado
10030|10|18|12|25|Locales
10028|10|19|6|25|Locales
10030|11|1|5|25|Listado
10017|11|2|6|25|Listado
10043|11|2|6|25|Locales
10024|11|3|4|25|Listado
10050|11|3|4|25|Locales
10017|11|4|4|25|Locales
10043|11|4|4|25|Listado
10024|11|5|6|25|Listado
10050|11|5|6|25|Listado
10017|11|6|4|25|Locales
10043|11|6|4|25|Locales
10017|11|7|4|25|Locales
10043|11|7|4|25|Listado
10017|11|8|7|25|Listado
10043|11|8|7|25|Locales
10017|11|9|2|25|Locales
10043|11|9|2|25|Locales
10017|11|10|4|25|Listado
10043|11|10|4|25|Locales
10024|11|11|5|25|Listado
10050|11|11|5|25|Listado
10013|11|12|8|25|Listado
10043|11|12|8|25|Locales
10017|11|13|10|25|Listado
10043|11|13|10|25|Listado
10017|11|14|5|25|Locales
10043|11|14|5|25|Listado
10009|11|15|6|25|Listado
10043|11|15|6|25|Listado
10017|11|16|10|25|Listado
10034|11|16|10|25|Listado
10027|11|17|4|25|Listado
10017|11|18|5|25|Locales
10043|11|18|5|25|Listado
10009|11|19|8|25|Listado
10043|11|19|8|25|Locales
10009|11|20|8|25|Locales
10043|11|20|8|25|Listado
10024|11|21|8|25|Locales
10050|11|21|8|25|Locales
10024|11|22|9|25|Listado
10050|11|22|9|25|Locales
10017|12|1|6|25|Locales
10043|12|1|6|25|Listado
10017|12|2|4|25|Locales
10043|12|2|4|25|Locales
10024|12|3|6|25|Locales
10050|12|3|6|25|Locales
10010|12|4|5|25|Locales
10043|12|4|5|25|Listado
10017|12|6|2|25|Locales
10043|12|6|2|25|Locales
10017|12|7|4|25|Locales
10043|12|7|4|25|Listado
10017|12|8|4|25|Listado
10039|12|8|4|25|Listado
10017|12|9|7|25|Listado
10039|12|9|7|25|Listado
10024|12|10|3|25|Listado
10050|12|10|3|25|Listado
10026|12|11|9|25|Locales
10017|12|12|7|25|Listado
10046|12|12|7|25|Listado
10026|12|15|9|25|Listado
10017|12|17|4|25|Locales
10046|12|17|4|25|Listado
10027|12|18|6|25|Listado
10024|12|19|4|25|Locales
10050|12|19|4|25|Locales
10024|12|20|1|25|Locales
10050|12|20|1|25|Listado
10017|12|21|5|25|Locales
10046|12|21|5|25|Listado
10017|12|22|4|25|Listado
10046|12|22|4|25|Listado
10024|13|1|3|25|Listado
10050|13|1|3|25|Locales
10017|13|2|2|25|Listado
10046|13|2|2|25|Locales
10026|13|3|6|25|Locales
10028|13|3|6|25|Listado
10017|13|4|10|25|Locales
10049|13|4|10|25|Locales
10017|13|11|2|25|Listado
10046|13|11|2|25|Listado
10017|13|12|5|25|Locales
10046|13|12|5|25|Locales
10017|13|13|14|25|Listado
10046|13|13|14|25|Listado
10017|13|18|5|25|Locales
10046|13|18|5|25|Listado
10030|13|19|7|25|Locales
10017|13|24|6|25|Listado
10046|13|24|6|25|Locales
10024|13|29|8|25|Locales
10050|13|29|8|25|Listado
10024|14|6|8|25|Locales
10050|14|6|8|25|Locales
10017|14|8|6|25|Listado
10046|14|8|6|25|Locales
10017|14|9|13|25|Listado
10046|14|9|13|25|Listado
10026|14|11|11|25|Listado
10030|14|11|11|25|Locales
10017|14|13|6|25|Listado
10046|14|13|6|25|Locales
10017|14|21|11|25|Listado
10046|14|21|11|25|Listado
10024|14|22|8|25|Listado
10050|14|22|8|25|Locales
10017|14|31|8|25|Locales
10046|14|31|8|25|Locales
10024|15|1|3|25|Listado
10050|15|1|3|25|Listado
10026|15|2|2|25|Locales
10030|15|2|2|25|Locales
10024|15|3|13|25|Listado
10050|15|3|13|25|Locales
10024|15|4|8|25|Locales
10050|15|4|8|25|Listado
10030|15|5|7|25|Listado
10017|15|6|6|25|Locales
10046|15|6|6|25|Listado
10024|15|7|3|25|Listado
10050|15|7|3|25|Locales
10024|15|8|8|25|Listado
10050|15|8|8|25|Listado
10017|15|10|3|25|Locales
10034|15|10|3|25|Listado
10026|15|11|6|25|Locales
10030|15|11|6|25|Locales
10027|15|12|5|25|Locales
10028|15|14|5|25|Listado
10017|15|16|10|25|Locales
10026|15|16|10|25|Listado
10039|15|16|10|25|Listado
10030|15|17|10|25|Listado
10024|15|20|12|25|Listado
10050|15|20|12|25|Listado
10029|8|18|2|25|Locales
10040|8|18|2|25|Listado
10017|7|5|10|25|Locales
10046|7|5|10|25|Listado
10017|10|16|10|25|Listado
10043|10|16|10|25|Locales
10017|12|5|12|25|Listado
10043|12|5|12|25|Locales
10017|12|16|18|25|Locales
10046|12|16|18|25|Listado
10017|14|7|11|25|Locales
10046|14|7|11|25|Listado
10026|1|2|23|25|Listado
10036|1|1|1|26|Listado
10017|1|7|5|26|Listado
10035|1|7|5|26|Locales
10014|1|9|10|26|Locales
10047|1|9|10|26|Locales
10014|1|13|1|26|Listado
10049|1|13|1|26|Locales
10017|1|14|1|26|Locales
10032|1|14|1|26|Locales
10039|1|14|1|26|Listado
10017|1|15|3|26|Listado
10047|1|15|3|26|Locales
10017|1|24|7|26|Listado
10039|1|24|7|26|Listado
10024|1|27|3|26|Listado
10024|1|28|9|26|Listado
10017|2|2|3|26|Locales
10042|2|2|3|26|Locales
10024|3|9|8|26|Listado
10049|3|9|8|26|Listado
10024|3|26|9|26|Locales
10030|3|27|7|26|Listado
10036|4|1|3|26|Locales
10017|4|2|10|26|Locales
10045|4|2|10|26|Locales
10028|4|3|1|26|Locales
10024|4|4|4|26|Listado
10017|4|5|7|26|Locales
10039|4|5|7|26|Locales
10027|4|6|5|26|Locales
10024|4|7|7|26|Listado
10028|4|8|9|26|Locales
10019|4|9|1|26|Locales
10010|4|11|4|26|Listado
10045|4|11|4|26|Listado
10019|4|15|10|26|Locales
10012|4|16|10|26|Listado
10045|4|16|10|26|Listado
10030|4|17|9|26|Listado
10027|4|19|6|26|Locales
10019|4|20|7|26|Locales
10017|4|21|6|26|Listado
10039|4|21|6|26|Locales
10017|4|22|8|26|Listado
10039|4|22|8|26|Locales
10045|4|22|8|26|Listado
10024|5|17|10|26|Listado
10049|5|17|10|26|Locales
10024|5|20|8|26|Listado
10049|5|20|8|26|Listado
10024|5|21|7|26|Locales
10049|5|21|7|26|Locales
10024|5|22|9|26|Locales
10049|5|22|9|26|Listado
10017|6|1|10|26|Listado
10038|6|1|10|26|Locales
10030|6|2|1|26|Listado
10017|6|3|10|26|Locales
10038|6|3|10|26|Locales
10017|6|4|8|26|Listado
10032|6|4|8|26|Locales
10024|6|7|3|26|Listado
10049|6|7|3|26|Listado
10017|6|16|9|26|Listado
10035|6|16|9|26|Listado
10024|7|1|9|26|Locales
10024|7|2|7|26|Listado
10017|7|3|7|26|Listado
10034|7|3|7|26|Listado
10009|7|12|7|26|Locales
10034|7|12|7|26|Listado
10036|7|13|9|26|Locales
10017|7|14|6|26|Listado
10046|7|14|6|26|Listado
10017|7|15|1|26|Locales
10039|7|15|1|26|Listado
10017|7|16|1|26|Listado
10039|7|16|1|26|Locales
10024|7|20|6|26|Locales
10017|7|21|7|26|Locales
10047|7|21|7|26|Locales
10017|7|22|4|26|Locales
10035|7|22|4|26|Locales
10017|7|23|9|26|Locales
10047|7|23|9|26|Listado
10017|7|24|4|26|Locales
10049|7|24|4|26|Listado
10024|8|1|2|26|Locales
10024|8|2|10|26|Listado
10017|8|3|3|26|Locales
10046|8|3|3|26|Listado
10017|8|4|6|26|Listado
10035|8|4|6|26|Listado
10024|8|5|7|26|Listado
10030|8|6|6|26|Locales
10017|8|8|4|26|Listado
10039|8|8|4|26|Locales
10017|8|9|3|26|Locales
10046|8|9|3|26|Listado
10027|8|10|4|26|Listado
10027|8|12|4|26|Locales
10017|8|13|3|26|Listado
10046|8|13|3|26|Locales
10024|9|2|11|26|Listado
10050|9|2|11|26|Listado
10017|9|3|2|26|Locales
10035|9|3|2|26|Listado
10030|9|4|1|26|Listado
10028|9|5|10|26|Listado
10017|9|6|8|26|Listado
10034|9|6|8|26|Listado
10024|9|7|3|26|Locales
10050|9|7|3|26|Listado
10024|9|8|3|26|Listado
10050|9|8|3|26|Listado
10030|9|9|7|26|Listado
10028|9|10|6|26|Listado
10024|9|11|8|26|Listado
10050|9|11|8|26|Locales
10028|9|12|3|26|Listado
10024|9|13|4|26|Listado
10050|9|13|4|26|Locales
10024|9|14|2|26|Locales
10050|9|14|2|26|Locales
10010|9|15|1|26|Locales
10043|9|15|1|26|Locales
10017|9|16|6|26|Locales
10043|9|16|6|26|Listado
10024|10|1|7|26|Listado
10050|10|1|7|26|Locales
10046|10|2|4|26|Locales
10009|10|3|4|26|Locales
10043|10|3|4|26|Listado
10024|10|4|3|26|Listado
10050|10|4|3|26|Locales
10024|10|5|1|26|Locales
10050|10|5|1|26|Locales
10028|10|6|3|26|Listado
10030|10|7|5|26|Listado
10017|10|8|2|26|Listado
10043|10|8|2|26|Listado
10030|10|9|7|26|Listado
10009|10|10|4|26|Locales
10043|10|10|4|26|Listado
10027|10|11|2|26|Locales
10028|10|12|8|26|Listado
10030|10|13|6|26|Locales
10030|10|14|5|26|Listado
10024|10|15|4|26|Locales
